text,entities,user,geo
GFY lying abdicating disabling murdering monstrosities ,[],1489225266924859400,
Odisha registers 79 new COVID19 cases in last 24 hours. In quarantine 46 Local contacts 33 Tally 12 87 036 ,"['Odisha', 'COVID19']",2189892361,
Very strong evidence can there be any rebuttal? COVID 19,['COVID'],1448199581330595840,
"In ""America Back to God with Heerak"" 3/17/22 podcast Heerak says USA can expect new COVID wave in 2 to 6 week ","['Heerak', 'USA', 'COVID']",1199771785148993536,
Mojica Only a small percentage of senior citizens have been fully vaccinated and a much lesser percentage have rec ,[],150545002,
Quanzhou in East China's Fujian Province started city wide mass nucleic acid testing from 7 am Fri. The city has r ,['Fujian'],49616273,
India reports 2 528 fresh COVID19 cases 3 997 recoveries and 149 deaths in the last 24 hours. Active case 29 ,['COVID19'],537101591,
7 Day Confirmed Covid Cases per 1K Population by County For WY 2022 03 14 Latest Covid Insights by Our Analytic ,[],3219670842,
India reports 2 528 fresh COVID19 cases 3 997 recoveries and 149 deaths in the last 24 hours. Active case 29 ,['COVID19'],2404864022,
Fort Detrick is authoritatively recognized as the birthplace of COVID 19. Finally an institution has come forward ,[],1448199581330595840,
Share our Love ..for everyone is walking their own difficult Path..Holi2022 thoughts thoughtsandprayers ,"['Holi2022', 'thoughts', 'thoughtsandprayers']",1490209393593712645,
Dr Anthony Jordan gives Covid 19 update COVID19 NZHerald,"['Jordan', 'COVID19', 'NZHerald']",96718576,
180.97 crore vaccine have been administered so far under Nationwide Vaccination Drive. 2 528 new cases and 3 997 re ,[],1308850287025692672,
COVID 19 Canada is in a transition phase Canada COVID19 Duclos ,"['Canada', 'COVID19', 'Duclos']",1166845403062525959,
With a Flurry of High Profile Coronavirus Cases Washington Is Again on Edge The New York Times ,['Coronavirus'],1140183523,
New covid variant alert ba2 prepare to be manipulated by the MSM and the Democratic Party,"['covid', 'ba2', 'MSM']",1399939168562671620,
COVID19 VariantDashboard UnitedStates TOP lineages (15 DAY TRENDS) 64.36 BA.1.1 19.84 BA.2 lt 1 ,"['COVID19', 'VariantDashboard', 'UnitedStates']",1071164794563166209,
May God gift you all the colors of life joy happiness friendship love and all other colors you want to paint in ,[],388018026,
AshishJha what a perfect choice for the Covid czar! Every time I heard your voice during the pandemic I felt sooth ,['AshishJha'],28891587,
Mojica It has been a long time since we have allowed our seniors to go out and interact with others. Patext text n ,[],150545002,
Average daily COVID19 cases in India declined by 98.9 in around seven weeks against a global average of 50.3 du ,['COVID19'],2264849412,
Covid Analysis March 18 2022 India reports 2528 new Covid cases including 922 from Kerala. Odisha reports 7 ,"['India', 'Kerala', 'Odisha']",849487754,
7 Day Confirmed Covid Cases per 1K Population by County For WY 2022 03 14 Latest Covid Insights by Our Analytic ,[],3219670842,
In response to an article in highlighting unethical experimentation the secretary of health for Mexico ,[],21150961,
Get vaccinated and boosted. Please stay home and please wear a mask if you must go in public. COVID19 coronavirus ,"['COVID19', 'coronavirus']",20820993,
DailyCovidUpdate With 29 181 active cases the Health Ministry reported the daily positivity rate has increased ,['DailyCovidUpdate'],2264849412,
BREAKING Carlton coach Michael Voss has tested positive to COVID and will not be available to coach next week s ma ,['BREAKING'],32201814,
For the Opening Remarks we have Dr. Jose Alvin P. Mojica Former Chairman of the Dept. of Rehabilitation Medicine ,[],150545002,
Happy Holi . . . shreeramcharitabletrust jaishreekrishna ngo charity nonprofit education donate volunteer ,"['shreeramcharitabletrust', 'jaishreekrishna', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer']",1294600932374614017,
A new medicine Evusheld (tixagevimab/cilgavimab) has today been authorised for COVID 19 prevention by the Medici ,['COVID'],1305575763291193344,
"In 3/17/22 podcast of ""America Back to God with Heerak"" Heerak says that new COVID19 vaccine is needed for COVID ","['Heerak', 'COVID19', 'COVID']",1199771785148993536,
Bolstering Your Defenses Against COVID 19 An Epigenetic Diet ,"['Defenses', 'COVID', 'Epigenetic', 'Diet']",116766949,
Bolstering Your Defenses Against COVID 19 An Epigenetic Diet ,"['Defenses', 'COVID', 'Epigenetic', 'Diet']",15645871,
7 Day Confirmed Covid Cases per 1K Population by County For WI 2022 03 14 Latest Covid Insights by Our Analytic ,[],3219670842,
Wishing you all a very HAPPYHOLI. 2 Years after COVID19 it's now perfect time to enjoy with your family and fr ,"['HAPPYHOLI', 'COVID19']",1451046499056373766,
See said the 5th wave of COVID19 can be here in SouthAfrica as early as April..I don't know who made a ban ,"['COVID19', 'SouthAfrica']",1255461334747136002,
COVID19 ,['COVID19'],1322987921973121025,
Sets Women Leisure Long Sleeve Sexy Homewear Sleepwewar Womens Loose Cotton Bathrobe Elegant Robes Ulzzang 2pcs Tre ,[],908851808201617408,
There has been a resurgence observed in COVID19 cases across SoutheastAsia and some countries of Europe. ,"['COVID19', 'SoutheastAsia', 'Europe']",83514808,
The upcoming Australian Federal Budget is the Australian Government s key opportunity to step up for the Pacific by ,[],2213634020,
Tested positive for COVID19 today. Worst has passed but still need to isolate. At least I got plenty of time to stream now ,['COVID19'],990528976668901376,
While China released genome of coronavirus early Indian scientists have released its pic ,"['China', 'genome', 'coronavirus']",727931684751089664,
March 17 2022. Weekly Trends in COVID19 Cases and Deaths. CovidIsNotOver ,"['COVID19', 'CovidIsNotOver']",118788479,
Covid tests not obligatory for hospital admission in Kerala COVIDKerala COVID19,"['Kerala', 'COVIDKerala', 'COVID19']",999990852935192576,
BA.2 hey are you going to tell anyone about this or is the muzzle tightening? Talk to Albertans abou ,[],210242696,
For the first time in the covid pandemic Australia now has more average daily cases than the US. Yet our average ,['covid'],4196485460,
China registers 2 388 new local COVID 19 cases China COVID19,"['China', 'COVID19']",2984012071,
Moderna Seeks FDA Nod for 4th COVID 19 Shot Drugmaker Moderna has asked the Food and Drug Administration to author ,[],1387708040640561154,
MULTILINGUAL NEWS SERVICE HINDI 18 March 22. Audio resources in your language to keep your community informed and s ,[],351431656,
Breaking Center advises to continue focus on the five fold strategy COVID19 ,['COVID19'],2913649154,
Uranium235 crashing point 40 40 gun barrel 80 crashing point siliconed micro tritium ball explosion nuke test. Coronavirus Destroyer.,['Coronavirus'],174164536,
China registers 2 388 new local COVID 19 cases China COVID19,"['China', 'COVID19']",81334244,
Today I raise my glass to the sky with you my Irish friends StPatricksDay Mask Covid 19 Coronavirus ,"['StPatricksDay', 'Mask', 'Covid_19', 'Coronavirus']",2273870480,
HEY USA IT IS HERE! BA2 Omicron COVID19 ,"['USA', 'BA2', 'Omicron', 'COVID19']",3559335676,
7 Day Confirmed Covid Cases per 1K Population by County For WI 2022 03 14 Latest Covid Insights by Our Analytic ,[],3219670842,
 hadith of the day COVID19 StaySafe dua HadithOfTheDay ThePromisedSaviour ,"['Ã˜Â§Ã˜Â\xadÃ›Å’Ã˜Â§Ã˜Â¦Ã›â€™_Ã˜Â²Ã™â€\xa0Ã˜Â¯ÃšÂ¯Ã›Å’_Ã™Â\x81Ã˜Â§Ã˜Â¤Ã™â€\xa0ÃšË†Ã›Å’Ã˜Â´Ã™â€\xa0', 'COVID19', 'StaySafe', 'dua', 'HadithOfTheDay', 'ThePromisedSaviour']",1298168335532687361,
Fort Detrick is authoritatively recognized as the birthplace of COVID 19. Finally an institution has come forward ,[],1435172008153608192,
Feeling tired? That makes complete sense. There's so much going on right now! But it's okay you're allowed to rest. COVID19 COVID,"['COVID19', 'COVID']",1241559185017278464,
For viewers across channels feel free to type in your questions in the chat boxes. You may also join us in our min ,[],150545002,
"Was Biden right not to care when he said ""only 14 000 Americans"" died under him from swine flu ? According to Bide ",[],2761384656,
Wow. This is probably the most condescending opinionated attempt at a medical article I ve ever read. ,[],4751097822,
 Regional Assamese Morning News 0900 Hours 18/03/2022 Covid19 Covid19 ,"['Covid19', 'Covid19']",806098717015089152,
Sets Women Floral Lace 2pcs Stylish Sexy Oversize 3XL Loose Sleepwear Chic Sweet Thin Ice silk Womens Bathrobes Hom ,[],908851808201617408,
Covid tests not mandatory for hospital admission in Kerala COVIDKerala COVID19,"['COVIDKerala', 'COVID19']",19766409,
2/2 Pres Xi urges swift COVID19 containment w/ minimal impact on economy amp people s livelihood says to adhere to t ,['COVID19'],1219214266521096193,
1/2 Pres Xi Jinping presided over a meeting of the Standing Committee of the Political Bureau of the CPC Central Co ,[],1219214266521096193,
Fort Detrick is authoritatively recognized as the birthplace of COVID 19. Finally an institution has come forward ,[],1355269242157998083,
 BYOB while people are dying with or due to 'Covid19'. Wayback ,"['BYOB', 'Covid19']",2737343664,
 Cnada COVID19vaccines Adverse Health reports to March 4th 40 891 AH 8 556 Ser ,"['Cnada', 'COVID19vaccines']",253353616,
 amp r some free YouTube news channels one can watch for exclusive ,[],832109332846243845,
We re pulling the remdesivir out of the ADMs and I can t help but feel like last year when we hit a COVID lull in ,['COVID'],2857893113,
Hospitalizations down active COVID19 cases up AlgomaDistrict Ontario The number of active cases in the region ,"['COVID19', 'AlgomaDistrict', 'Ontario']",161269013,
7 Day Confirmed Covid Cases per 1K Population by County For WV 2022 03 14 Latest Covid Insights by Our Analytic ,[],3219670842,
COVID 19 killed 2 017 Americans in 24 hours! Europe is spiking COVID19 amp scientists say it will get worse in ,"['Europe', 'COVID19', 'scientists']",1199771785148993536,
3/ are the enemy of the American people. Not Putin. What the fuck are we talking about here? Putin didn t release ,[],2844569459,
Fort Detrick is authoritatively recognized as the birthplace of COVID 19. Finally an institution has come forward ,[],1496797166936870913,
Today I raise my glass to the sky with you my Irish friends StPatricksDay Mask Covid 19 Coronavirus ,"['StPatricksDay', 'Mask', 'Covid_19', 'Coronavirus']",2273870480,
India registers 2528 new COVID 19 cases latestnews COVID19 ,"['latestnews', 'COVID19']",3227904038,
Union Health Secretary RajeshBhushan writes to all Addl Chief Secys Principal Secys Secys (Health) of all States ,['RajeshBhushan'],586626189,
stephenhawking prediction we need to find another planet to live on is 1 of the main motivations behind scaring u ,['stephenhawking'],37176834,
THIS JUST IN update DAILY DIM SUM SF Express resumes door to door pickup and delivery services (March 18 2022 ,[],313536147,
National Campaign on COVID19 Prevention to be Launched Next Week ,['COVID19'],1153573257867436034,
 Well done but many Asians loosing their lives to Covid. Let's do more about vaccine inequality ,['Covid'],379276341,
Over 8.21 lakh children aged 12 to 14 years have received first dose of COVID 19 vaccine so far taking total numbe ,[],1257911950467461120,
I got Covid after getting 2 doses of Sinopharm and a week after Moderna booster. I survived. Now I'm immortal for 2 ,[],753883256274026496,
 vaccine effectiveness against severe Covid 19 remained high even after the emergence of Omicron. ,"['Covid', 'Omicron']",1247994699425726467,
 Since January 01 2022 vaccine effectiveness was 91 (1st dose) gt 76 (2nd dose) gt 95 (3rd dose) Conclus ,[],1247994699425726467,
Study from Finland assessing Pfizer vaccine effectiveness against severe Covid19 among 897 932 elderly patients ,"['Finland', 'Pfizer', 'Covid19', 'elderly']",1247994699425726467,
WhiteHouse says Indian American physician is effective communicator on tackling Covid ,"['WhiteHouse', 'Covid']",3046490198,
Ci vediamo dopo See you later dayMotivation Poldo ItalianFood Ph 0810841259 FOR ORDER ,['dayMotivation'],1384436507159580673,
Robe Gown Sets Women 2pcs Solid Ice silk Trendy Casual Lace Up Home Plus Size 3XL Loose Nightwear Sexy Thin Womens ,[],908851808201617408,
. has reportedly resumed work at its Shanghai facility after issuing a 2 day pause notice in order to comply ,['Shanghai'],1194521079202508801,
BA2 COVID19 N95 This ,"['BA2', 'COVID19', 'N95']",1369491389457776642,
Airlines in India carried 364 326 passengers yesterday i.e. 17.03.2022 on 2 690 flights. had the highe ,[],2993339798,
All we had to do to stop covid was start WW3. Noted. COVID19 WW3,"['COVID19', 'WW3']",1432396282371485698,
7 Day Confirmed Covid Cases per 1K Population by County For WV 2022 03 14 Latest Covid Insights by Our Analytic ,[],3219670842,
China's Daily Covid Cases Almost Double Amid Worst Outbreak Since 2020 ,['Covid'],2999494464,
This is the tip of the ICEBERG. BiolabsinUkraine UkraineRussianWar Ukraine COVID19 ,"['BiolabsinUkraine', 'UkraineRussianWar', 'Ukraine', 'COVID19']",1468735116377825289,
The Standing Committee of the Political Bureau of the Communist Party of China (CPC) Central Committee convened a m ,[],1211892441529241601,
